,50230,50234,50236,50238,50240,50261,50263,50264,50265,50266,50267,50268,50269,50271,50272,50315,50316,50338,50339,50349,50522,50523,50630,50675,50676,50692,50841,50842,50908,50909,50910,50911,51086,51087,51088,51198,51199,51200,51201,51202,51203,51421
2017-09-01 00:00:00,0.077123284,0.062148184,0.10784063,0.05587998,0.087370455,0.016669482,0.043098003,0.011799574,0.03298661,0.0059631467,0.09555483,0.016360223,0.11515084,0.040853262,0.10842389,0.0019453168,0.06425449,0.03358242,0.13238677,0.017771184,0.0028285086,0.072396815,0.00831154,0.06576043,0.046233594,0.15993047,0.13823196,0.00056293607,0.014796585,0.15075803,0.026973277,0.040220052,0.1074723,0.09197813,0.052610308,0.028683454,0.000885576,0.10771924,0.010128558,0.0070738196,0.04794374,0.00021079183
2017-09-01 01:00:00,0.07491514,0.05282429,0.10828987,0.06535366,0.09465736,0.014242321,0.047561288,0.01345256,0.035918266,0.007160425,0.09019348,0.022131562,0.11399895,0.041226864,0.103357136,0.0015177131,0.07372305,0.03461352,0.13484201,0.017095745,0.0029442012,0.07637635,0.008749396,0.058368206,0.04983601,0.16430864,0.13959515,0.0005196035,0.016170979,0.17767674,0.02749455,0.03959307,0.11571413,0.09580514,0.047761977,0.028848737,0.00085383654,0.10386598,0.009744227,0.0077625215,0.047703147,0.00021085143
2017-09-01 02:00:00,0.07236385,0.06278214,0.09829208,0.064290196,0.09868732,0.013566017,0.04214081,0.011893421,0.034938484,0.0069713295,0.08154404,0.02202493,0.119243056,0.0448744,0.090268135,0.0016947091,0.066759765,0.036762953,0.13290974,0.017956436,0.002857983,0.07876325,0.008112729,0.06628224,0.046447456,0.16076538,0.14393404,0.00050342083,0.017181307,0.18835133,0.024894357,0.038015485,0.118340254,0.09095761,0.04469949,0.029002398,0.0007626116,0.1091159,0.008692265,0.0064668953,0.045753777,0.00021883845
2017-09-01 03:00:00,0.06592092,0.06160903,0.108985245,0.07017112,0.09823543,0.016009212,0.04390773,0.010141313,0.03809464,0.0059492886,0.07076904,0.02028805,0.110589474,0.047419608,0.09403288,0.0016638637,0.071320206,0.03428662,0.12515104,0.01549986,0.0027232468,0.07435164,0.008691311,0.065897554,0.03972161,0.14985749,0.1731605,0.0005916953,0.01639703,0.1834338,0.023099571,0.034825593,0.111983955,0.08902609,0.04263228,0.030643046,0.00089898705,0.1319269,0.009855717,0.0073028207,0.04540226,0.00021710992
2017-09-01 04:00:00,0.064739406,0.056956053,0.09711212,0.06333563,0.10262054,0.016657382,0.04338661,0.009355575,0.039458454,0.006251484,0.0739944,0.025495827,0.11791456,0.048182994,0.080366075,0.002170682,0.07023004,0.035280794,0.119567126,0.015065283,0.0029523969,0.07563111,0.009869128,0.05934146,0.03996393,0.15151218,0.17528987,0.0006149113,0.017902553,0.1868338,0.02500078,0.032333493,0.12195614,0.080821276,0.037967622,0.033454567,0.0008125305,0.13585299,0.010957152,0.0075173974,0.043804944,0.00020074844
2017-09-01 05:00:00,0.07042307,0.06380957,0.10391635,0.07195866,0.10431424,0.017470807,0.046546966,0.009604543,0.040745795,0.0076929033,0.081112355,0.026602387,0.14432475,0.049616724,0.06675252,0.0021829307,0.06389356,0.033593267,0.11566967,0.013500631,0.0037415326,0.0691905,0.009976774,0.060206592,0.03951502,0.14187828,0.19462535,0.00065895915,0.01728189,0.1947388,0.024728179,0.03120023,0.11986834,0.08430922,0.051188767,0.03232801,0.0009430945,0.16506273,0.011904895,0.007781774,0.0473738,0.00020033121
2017-09-01 06:00:00,0.05992809,0.058912694,0.13022208,0.07399228,0.0970293,0.020994544,0.047365278,0.0092430115,0.034811527,0.006941855,0.07186782,0.01926151,0.14047492,0.045575082,0.06448248,0.0023764968,0.056791842,0.035296142,0.11029276,0.012572348,0.0039054453,0.07092741,0.011309475,0.07017174,0.036936373,0.1382989,0.18609497,0.0007132292,0.015936673,0.18196535,0.022099316,0.029862672,0.11336151,0.0849126,0.047334224,0.04035005,0.00094899535,0.1641905,0.012375593,0.008719832,0.0458453,0.00021082163
2017-09-01 07:00:00,0.16075796,0.14156449,0.10797587,0.10136986,0.20361698,0.012979835,0.13520506,0.025268376,0.023478895,0.0020081103,0.08767825,0.03372532,0.15763274,0.02364266,0.031576276,0.0047831535,0.012603879,0.047730118,0.10111457,0.024522364,0.0030136108,0.05293551,0.009028941,0.068460256,0.031510264,0.1453034,0.016165614,0.00063732266,0.02069515,0.21388462,0.025429875,0.0404754,0.15101022,0.04011321,0.033593,0.078596294,0.0015355647,0.11000699,0.023068488,0.012117267,0.04681182,0.0002989769
2017-09-01 08:00:00,0.11163831,0.101967186,0.07104409,0.07359341,0.08725336,0.011733949,0.13809294,0.02213955,0.012403041,0.0046082437,0.08394706,0.062797695,0.09597537,0.013658136,0.013241768,0.14670599,0.0058712065,0.050414294,0.12393382,0.040618688,0.0016558766,0.03198445,0.01013732,0.05901262,0.10271549,0.16274366,0.035603076,0.0024528503,0.10245374,0.27399433,0.030690938,0.05551532,0.14362186,0.031167328,0.031096607,0.06983125,0.0014281273,0.0695976,0.023897916,0.009206414,0.049804628,0.00034955144
